TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC033","cas","Payment - rrn non-numeric","negative","PASSED","Rrn: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""Rrn: Only numeric value allowed""}, ""rrn"": ""ABCD12345678"", ""stan"": ""682546""}","182","200","payment","bank1"
"TC034","cas","Payment - rrn too short (11 digits)","negative","PASSED","Rrn must be 12 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""Rrn must be 12 digits""}, ""rrn"": ""00000012345"", ""stan"": ""989135""}","212","200","payment","bank1"
"TC035","cas","Payment - rrn too long (13 digits)","negative","PASSED","Too large input rrn","{""response"": {""response_code"": ""068"", ""response_desc"": ""Too large input rrn""}, ""rrn"": ""0000001234567"", ""stan"": ""061364""}","21","200","payment","bank1"
"TC036","cas","Payment - rrn empty","negative","PASSED","Rrn: Only numeric value allowed,Rrn must be 12 digits,Please provide rrn","{""response"": {""response_code"": ""068"", ""response_desc"": ""Rrn must be 12 digits,Please provide rrn,Rrn: Only numeric value allowed""}, ""rrn"": """", ""stan"": ""350589""}","178","200","payment","bank1"
"TC037","cas","Payment - rrn missing","negative","PASSED","Bad Request","{""timestamp"": ""2026-06-15T15:38:29.708+00:00"", ""status"": 400, ""error"": ""Bad Request"", ""path"": ""/api/v1/paysyslabs/payment""}","34","400","payment","bank1"
"TC038","cas","Payment - stan empty","negative","PASSED","Stan: Only numeric value allowed,Please provide stan,Stan must be 6 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide stan,Stan must be 6 digits,Stan: Only numeric value allowed""}, ""rrn"": ""368212203714"", ""stan"": """"}","242","200","payment","bank1"
"TC039","cas","Payment - stan missing","negative","PASSED","Bad Request","{""timestamp"": ""2026-06-15T15:38:30.004+00:00"", ""status"": 400, ""error"": ""Bad Request"", ""path"": ""/api/v1/paysyslabs/payment""}","38","400","payment","bank1"
"TC040","cas","Payment - stan non-numeric","negative","PASSED","Stan: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""Stan: Only numeric value allowed""}, ""rrn"": ""074525374401"", ""stan"": ""ABC123""}","205","200","payment","bank1"
"TC041","cas","Payment - sender_iban missing","negative","PASSED","sender_iban must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_iban must not be null""}, ""rrn"": ""091442407903"", ""stan"": ""406949""}","239","200","payment","bank1"
"TC042","cas","Payment - sender_iban empty","negative","PASSED","iban must be 24 digits,iban must be alpha-numeric","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits,iban must be alpha-numeric""}, ""rrn"": ""514284070902"", ""stan"": ""030262""}","171","200","payment","bank1"
"TC043","cas","Payment - sender_iban invalid format (too short)","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""808083369510"", ""stan"": ""666273""}","219","200","payment","bank1"
"TC044","cas","Payment - sender_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""196607695568"", ""stan"": ""556842""}","279","200","payment","bank1"
"TC045","cas","Payment - sender_iban with special characters","positive","PASSED","iban must be alpha-numeric","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric""}, ""rrn"": ""181867551505"", ""stan"": ""004218""}","216","200","payment","bank1"
"TC046","cas","Payment - sender_idtype missing","negative","PASSED","sender_idtype must not be null,Please provide senderIdtype","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_idtype must not be null,Please provide senderIdtype""}, ""rrn"": ""109873569543"", ""stan"": ""345483""}","299","200","payment","bank1"
"TC047","cas","Payment - sender_idtype invalid value","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""950349015777"", ""stan"": ""322150""}","197","200","payment","bank1"
"TC048","cas","Payment - sender_idtype exceeds 32 chars","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""313032571308"", ""stan"": ""748973""}","198","200","payment","bank1"
"TC049","cas","Payment - sender_idvalue missing","negative","PASSED","Please provide senderIdvalue,sender_idvalue must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_idvalue must not be null,Please provide senderIdvalue""}, ""rrn"": ""102301996138"", ""stan"": ""118474""}","180","200","payment","bank1"
"TC050","cas","Payment - sender_idvalue empty","negative","PASSED","Please provide senderIdvalue","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderIdvalue""}, ""rrn"": ""697867490787"", ""stan"": ""808022""}","206","200","payment","bank1"
"TC051","cas","Payment - sender_idvalue invalid CNIC (letters)","negative","PASSED","Invalid Sender Id Value","{""response"": {""response_code"": ""068"", ""response_desc"": ""Invalid Sender Id Value""}, ""rrn"": ""265042801663"", ""stan"": ""529147""}","185","200","payment","bank1"
"TC052","cas","Payment - sender_idvalue exceeds 64 chars","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","185","","payment","bank1"
"TC053","cas","Payment - sender_name missing","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_name must not be null,Please provide senderName""}, ""rrn"": ""991299469664"", ""stan"": ""012012""}","209","200","payment","bank1"
"TC054","cas","Payment - sender_name empty","negative","PASSED","Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderName""}, ""rrn"": ""555164109570"", ""stan"": ""014762""}","174","200","payment","bank1"
"TC055","cas","Payment - sender_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""196864233166"", ""stan"": ""386006""}","1274","200","payment","bank1"
"TC056","cas","Payment - sender_name with special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""474927773721"", ""stan"": ""776651""}","1349","200","payment","bank1"
"TC057","cas","Payment - receiver_iban missing","negative","PASSED","receiver_iban must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_iban must not be null""}, ""rrn"": ""555329321029"", ""stan"": ""690465""}","186","200","payment","bank1"
"TC058","cas","Payment - receiver_iban empty","negative","PASSED","iban must be alpha-numeric,iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits,iban must be alpha-numeric""}, ""rrn"": ""954787435017"", ""stan"": ""517407""}","180","200","payment","bank1"
"TC059","cas","Payment - receiver_iban invalid format","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""040986143926"", ""stan"": ""780778""}","208","200","payment","bank1"
"TC060","cas","Payment - receiver_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""401931041801"", ""stan"": ""897989""}","178","200","payment","bank1"
"TC061","cas","Payment - receiver_name missing","negative","PASSED","Please provide receiverName,receiver_name must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide receiverName,receiver_name must not be null""}, ""rrn"": ""670886642739"", ""stan"": ""026568""}","212","200","payment","bank1"
"TC062","cas","Payment - receiver_name empty","negative","PASSED","Please provide receiverName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide receiverName""}, ""rrn"": ""106285677336"", ""stan"": ""131378""}","175","200","payment","bank1"
"TC063","cas","Payment - receiver_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""981117141629"", ""stan"": ""029811""}","1179","200","payment","bank1"
"TC064","cas","Payment - receiver_name special characters / unicode","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""147353216013"", ""stan"": ""201349""}","1201","200","payment","bank1"
"TC065","cas","Payment - amount missing","negative","PASSED","amount must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""amount must not be null""}, ""rrn"": ""991192017339"", ""stan"": ""064663""}","194","200","payment","bank1"
"TC066","cas","Payment - amount zero","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""389083146744"", ""stan"": ""295526""}","1172","200","payment","bank1"
"TC067","cas","Payment - amount negative","negative","PASSED","minimun amount allowed: 0","{""response"": {""response_code"": ""068"", ""response_desc"": ""minimun amount allowed: 0""}, ""rrn"": ""418755253355"", ""stan"": ""311524""}","185","200","payment","bank1"
"TC068","cas","Payment - amount as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""838999078262"", ""stan"": ""985531""}","1407","200","payment","bank1"
"TC069","cas","Payment - amount non-numeric","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","278","","payment","bank1"
"TC070","cas","Payment - amount exceeds per-txn limit (very large)","negative","PASSED","Transaction Amount Exceed to daily transaction limit","{""response"": {""response_code"": ""02"", ""response_desc"": ""Transaction Amount Exceed to daily transaction limit""}, ""rrn"": ""636382142582"", ""stan"": ""108617""}","801","200","payment","bank1"
"TC071","cas","Payment - amount with >2 decimal places","negative","PASSED","numeric value out of bounds (<12 digits>.<2 digits> expected)","{""response"": {""response_code"": ""068"", ""response_desc"": ""numeric value out of bounds (<12 digits>.<2 digits> expected)""}, ""rrn"": ""821257157398"", ""stan"": ""981488""}","235","200","payment","bank1"
"TC072","cas","Payment - fee missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""942247606736"", ""stan"": ""888510""}","1343","200","payment","bank1"
"TC073","cas","Payment - fee negative","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""306246128493"", ""stan"": ""084921""}","1166","200","payment","bank1"
"TC074","cas","Payment - fee as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""467643501974"", ""stan"": ""760370""}","1167","200","payment","bank1"
"TC075","cas","Payment - receiver_participant_code missing","negative","PASSED","receiver_participant_code must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_participant_code must not be null""}, ""rrn"": ""867458314048"", ""stan"": ""035159""}","199","200","payment","bank1"
"TC076","cas","Payment - receiver_participant_code empty","negative","PASSED","receiverParticipantCode must be alpha-numeric,receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode must be alpha-numeric,receiverParticipantCode minSize(8)""}, ""rrn"": ""791810819931"", ""stan"": ""503847""}","185","200","payment","bank1"
"TC077","cas","Payment - receiver_participant_code invalid BIC","negative","PASSED","receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode minSize(8)""}, ""rrn"": ""223986895727"", ""stan"": ""908527""}","177","200","payment","bank1"
"TC078","cas","Payment - transaction_date missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""089148935238"", ""stan"": ""749933""}","1257","200","payment","bank1"
"TC079","cas","Payment - transaction_date empty","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""129036319905"", ""stan"": ""915001""}","1420","200","payment","bank1"
"TC080","cas","Payment - transaction_date wrong format (dd-mm-yyyy)","negative","PASSED","invalid transactionDate, acceptable-pattern : yyyy-mm-dd","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid transactionDate, acceptable-pattern : yyyy-mm-dd""}, ""rrn"": ""464924985789"", ""stan"": ""982804""}","201","200","payment","bank1"
"TC081","cas","Payment - transaction_date invalid calendar date","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""705125108594"", ""stan"": ""536331""}","1492","200","payment","bank1"
"TC082","cas","Payment - transaction_time missing","negative","PASSED","transaction_time must not be null,Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""transaction_time must not be null,Please provide transactionTime""}, ""rrn"": ""286331215917"", ""stan"": ""757368""}","192","200","payment","bank1"
"TC083","cas","Payment - transaction_time empty","negative","PASSED","Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide transactionTime""}, ""rrn"": ""263068536459"", ""stan"": ""889383""}","175","200","payment","bank1"
"TC084","cas","Payment - transaction_time wrong format (with colons)","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""088181181376"", ""stan"": ""608790""}","1234","200","payment","bank1"
"TC085","cas","Payment - transaction_time invalid value","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""283593483439"", ""stan"": ""225106""}","1457","200","payment","bank1"
"TC086","cas","Payment - narration missing","negative","PASSED","Please provide narration,narration must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""narration must not be null,Please provide narration""}, ""rrn"": ""066536341919"", ""stan"": ""575345""}","173","200","payment","bank1"
"TC087","cas","Payment - narration empty","negative","PASSED","Please provide narration","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide narration""}, ""rrn"": ""838147759175"", ""stan"": ""743497""}","183","200","payment","bank1"
"TC088","cas","Payment - narration special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""059494126314"", ""stan"": ""057428""}","1286","200","payment","bank1"
"TC089","cas","Payment - payment_purpose missing","negative","PASSED","Please provide paymentPurpose,payment_purpose must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""payment_purpose must not be null,Please provide paymentPurpose""}, ""rrn"": ""867509175837"", ""stan"": ""225227""}","201","200","payment","bank1"
"TC090","cas","Payment - payment_purpose empty","negative","PASSED","Please provide paymentPurpose,payment_purpose_code must be 3 digits,paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""paymentPurpose: Only numeric value allowed,Please provide paymentPurpose,payment_purpose_code must be 3 digits""}, ""rrn"": ""882962118036"", ""stan"": ""910842""}","267","200","payment","bank1"
"TC091","cas","Payment - payment_purpose invalid code","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""919274755163"", ""stan"": ""840776""}","1300","200","payment","bank1"
"TC092","cas","Payment - payment_purpose non-numeric","negative","PASSED","paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""paymentPurpose: Only numeric value allowed""}, ""rrn"": ""183593835661"", ""stan"": ""913390""}","217","200","payment","bank1"
"TC093","cas","Payment - Null value in mandatory field (sender_name)","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_name must not be null,Please provide senderName""}, ""rrn"": ""190562588680"", ""stan"": ""523070""}","197","200","payment","bank1"
"TC094","cas","Payment - Unknown/extra field added","positive","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""479274334605"", ""stan"": ""306949""}","1221","200","payment","bank1"
"TC095","cas","Payment - Insufficient balance","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""729008924095"", ""stan"": ""352787""}","1732","200","payment","bank1"
"TC096","cas","Payment - Beneficiary account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""802973735929"", ""stan"": ""735275""}","1588","200","payment","bank1"
"TC097","cas","Payment - Sender account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""478787929749"", ""stan"": ""393106""}","441","200","payment","bank1"
"TC098","cas","Payment - Sender account closed","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""316097299492"", ""stan"": ""844981""}","461","200","payment","bank1"
"TC099","cas","Payment - Beneficiary blocked account","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""123769204955"", ""stan"": ""958379""}","1243","200","payment","bank1"
"TC102","cas","Payment - Duplicate transaction (same rrn re-sent)","negative","FAILED","Duplicate Transaction","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""000000999001"", ""stan"": ""817224""}","1663","200","payment","bank1"
"TC104","cas","Payment - Host link down","negative","FAILED","Timeout","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits,iban must be alpha-numeric""}, ""rrn"": ""603092769132"", ""stan"": ""370677""}","190","200","payment","bank1"
"TC106","cas","Payment - Missing Authorization header","negative","PASSED","","{""raw"": """"}","10","403","payment1","bank1"
"TC107","cas","One-Step Registration - Baseline valid registration (MALE, MOBILE alias, active, default)","positive","PASSED","SUCCESS","{""response"": {""response_code"": ""00"", ""one-step-customers"": {""recordId"": ""516517"", ""uid"": {""type"": ""CNIC"", ""value"": ""4240528986655""}, ""gender"": ""MALE"", ""documentType"": ""CNIC"", ""documentNumber"": ""4240528986655"", ""surname"": ""faizulamin"", ""nickName"": ""faizulamin"", ""name"": ""faizulamin"", ""aliases_wrapper"": [{""recordId"": ""482503"", ""type"": ""MOBILE"", ""accounts_wrapper"": [{""recordId"": ""385187"", ""isDefault"": ""true"", ""servicer"": {""memberId"": ""DUIBPKKA""}, ""currency"": ""PKR"", ""id"": {""iban"": ""PK15BPHL0196219500034815""}, ""type"": ""DFLT"", ""closingDate"": ""2031-06-15"", ""openingDate"": ""2026-06-15""}], ""value"": ""01107450225"", ""startDate"": ""2026-06-15"", ""expirationDate"": ""2031-06-15"", ""status"": ""active""}], ""birthDate"": ""2002-06-08"", ""status"": ""active""}, ""response_desc"": ""SUCCESS""}, ""stan"": ""342775"", ""rrn"": ""866130619440""}","497","200","onestep","bank1"
"TC108","cas","One-Step Registration - Gender FEMA (female)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""227202658949"", ""stan"": ""023391""}","335","200","onestep","bank1"
"TC109","cas","One-Step Registration - Gender TRNS (transgender)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""851978969679"", ""stan"": ""541643""}","369","200","onestep","bank1"
"TC110","cas","One-Step Registration - Alias status suspended","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""390856459607"", ""stan"": ""354326""}","507","200","onestep","bank1"
"TC111","cas","One-Step Registration - Alias status inactive","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""097445593548"", ""stan"": ""246833""}","345","200","onestep","bank1"
"TC112","cas","One-Step Registration - Alias status deleted","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid alias-status, accepted values(active/inactive/suspended)""}, ""rrn"": ""894868073330"", ""stan"": ""995783""}","178","200","onestep","bank1"
"TC113","cas","One-Step Registration - Account isDefault = false","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""244937671629"", ""stan"": ""012980""}","449","200","onestep","bank1"
"TC114","cas","One-Step Registration - Alias type EMAIL","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""187208130398"", ""stan"": ""122271""}","370","200","onestep","bank1"
"TC115","cas","One-Step Registration - Alias type TXT (free text)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""896008555684"", ""stan"": ""678690""}","451","200","onestep","bank1"
"TC116","cas","One-Step Registration - Alias type CNIC (13 digits)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""553262847243"", ""stan"": ""252483""}","326","200","onestep","bank1"
"TC117","cas","One-Step Registration - Account type DFLT","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""507400334400"", ""stan"": ""623680""}","330","200","onestep","bank1"
"TC118","cas","One-Step Registration - Top-level startDate populated","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""711197100453"", ""stan"": ""841400""}","347","200","onestep","bank1"
"TC119","cas","One-Step Registration - Minimal payload (required fields only)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""365056359856"", ""stan"": ""878872""}","393","200","onestep","bank1"
"TC120","cas","One-Step Registration - Maximal payload (all optional fields populated)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""569303712548"", ""stan"": ""491476""}","347","200","onestep","bank1"
"TC121","cas","One-Step Registration - name 140 / surname 80 at max byte length","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""113097852576"", ""stan"": ""577331""}","373","200","onestep","bank1"
"TC122","cas","One-Step Registration - Multiple aliases (MOBILE + EMAIL)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""424951077635"", ""stan"": ""011926""}","380","200","onestep","bank1"
"TC123","cas","One-Step Registration - Multiple accounts under one alias","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric,iban must be 24 digits""}, ""rrn"": ""524786700166"", ""stan"": ""249660""}","173","200","onestep","bank1"
"TC124","cas","One-Step Registration - Alternate valid birthDate + far-future expiration","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""907089126128"", ""stan"": ""230194""}","586","200","onestep","bank1"
