TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC036","cas","Payment - rrn empty","negative","PASSED","Rrn: Only numeric value allowed,Rrn must be 12 digits,Please provide rrn","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide rrn,Rrn: Only numeric value allowed,Rrn must be 12 digits""}, ""rrn"": """", ""stan"": ""642555""}","191","200","payment","bank1"
"TC037","cas","Payment - rrn missing","negative","PASSED","Bad Request","{""timestamp"": ""2026-06-15T15:50:37.662+00:00"", ""status"": 400, ""error"": ""Bad Request"", ""path"": ""/api/v1/paysyslabs/payment""}","30","400","payment","bank1"
"TC038","cas","Payment - stan empty","negative","PASSED","Stan: Only numeric value allowed,Please provide stan,Stan must be 6 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""Stan must be 6 digits,Please provide stan,Stan: Only numeric value allowed""}, ""rrn"": ""773545602053"", ""stan"": """"}","351","200","payment","bank1"
"TC039","cas","Payment - stan missing","negative","PASSED","Bad Request","{""timestamp"": ""2026-06-15T15:50:38.059+00:00"", ""status"": 400, ""error"": ""Bad Request"", ""path"": ""/api/v1/paysyslabs/payment""}","33","400","payment","bank1"
"TC040","cas","Payment - stan non-numeric","negative","PASSED","Stan: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""Stan: Only numeric value allowed""}, ""rrn"": ""732314532993"", ""stan"": ""ABC123""}","466","200","payment","bank1"
"TC041","cas","Payment - sender_iban missing","negative","PASSED","sender_iban must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_iban must not be null""}, ""rrn"": ""734423312967"", ""stan"": ""544699""}","190","200","payment","bank1"
"TC042","cas","Payment - sender_iban empty","negative","PASSED","iban must be 24 digits,iban must be alpha-numeric","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits,iban must be alpha-numeric""}, ""rrn"": ""049240920997"", ""stan"": ""530207""}","176","200","payment","bank1"
"TC043","cas","Payment - sender_iban invalid format (too short)","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""923167835066"", ""stan"": ""877787""}","221","200","payment","bank1"
"TC044","cas","Payment - sender_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""625714036417"", ""stan"": ""024664""}","204","200","payment","bank1"
"TC045","cas","Payment - sender_iban with special characters","positive","PASSED","iban must be alpha-numeric","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric""}, ""rrn"": ""420034839851"", ""stan"": ""814850""}","181","200","payment","bank1"
"TC046","cas","Payment - sender_idtype missing","negative","PASSED","sender_idtype must not be null,Please provide senderIdtype","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderIdtype,sender_idtype must not be null""}, ""rrn"": ""150842919911"", ""stan"": ""436956""}","207","200","payment","bank1"
"TC047","cas","Payment - sender_idtype invalid value","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""138253285257"", ""stan"": ""138827""}","404","200","payment","bank1"
"TC048","cas","Payment - sender_idtype exceeds 32 chars","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""818066215702"", ""stan"": ""783658""}","193","200","payment","bank1"
"TC049","cas","Payment - sender_idvalue missing","negative","PASSED","Please provide senderIdvalue,sender_idvalue must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_idvalue must not be null,Please provide senderIdvalue""}, ""rrn"": ""723448967883"", ""stan"": ""103417""}","198","200","payment","bank1"
"TC050","cas","Payment - sender_idvalue empty","negative","PASSED","Please provide senderIdvalue","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderIdvalue""}, ""rrn"": ""932716704418"", ""stan"": ""890616""}","196","200","payment","bank1"
"TC051","cas","Payment - sender_idvalue invalid CNIC (letters)","negative","PASSED","Invalid Sender Id Value","{""response"": {""response_code"": ""068"", ""response_desc"": ""Invalid Sender Id Value""}, ""rrn"": ""919841874567"", ""stan"": ""233103""}","182","200","payment","bank1"
"TC052","cas","Payment - sender_idvalue exceeds 64 chars","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","219","","payment","bank1"
"TC053","cas","Payment - sender_name missing","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderName,sender_name must not be null""}, ""rrn"": ""843865213326"", ""stan"": ""133383""}","266","200","payment","bank1"
"TC054","cas","Payment - sender_name empty","negative","PASSED","Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderName""}, ""rrn"": ""572434570843"", ""stan"": ""196930""}","203","200","payment","bank1"
"TC055","cas","Payment - sender_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""357287668463"", ""stan"": ""466589""}","1419","200","payment","bank1"
"TC056","cas","Payment - sender_name with special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""569861069227"", ""stan"": ""200810""}","1606","200","payment","bank1"
"TC057","cas","Payment - receiver_iban missing","negative","PASSED","receiver_iban must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_iban must not be null""}, ""rrn"": ""663194252671"", ""stan"": ""445102""}","162","200","payment","bank1"
"TC058","cas","Payment - receiver_iban empty","negative","PASSED","iban must be alpha-numeric,iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric,iban must be 24 digits""}, ""rrn"": ""083369753508"", ""stan"": ""740622""}","180","200","payment","bank1"
"TC059","cas","Payment - receiver_iban invalid format","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""068275608761"", ""stan"": ""157615""}","196","200","payment","bank1"
"TC060","cas","Payment - receiver_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""431315274608"", ""stan"": ""272133""}","179","200","payment","bank1"
"TC061","cas","Payment - receiver_name missing","negative","PASSED","Please provide receiverName,receiver_name must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_name must not be null,Please provide receiverName""}, ""rrn"": ""911411101244"", ""stan"": ""454338""}","186","200","payment","bank1"
"TC062","cas","Payment - receiver_name empty","negative","PASSED","Please provide receiverName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide receiverName""}, ""rrn"": ""660255091545"", ""stan"": ""126657""}","169","200","payment","bank1"
"TC063","cas","Payment - receiver_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""079226655580"", ""stan"": ""477650""}","1485","200","payment","bank1"
"TC064","cas","Payment - receiver_name special characters / unicode","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""913177683629"", ""stan"": ""006541""}","1496","200","payment","bank1"
"TC065","cas","Payment - amount missing","negative","PASSED","amount must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""amount must not be null""}, ""rrn"": ""350338794657"", ""stan"": ""505734""}","195","200","payment","bank1"
"TC066","cas","Payment - amount zero","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""469859954471"", ""stan"": ""466414""}","2348","200","payment","bank1"
"TC067","cas","Payment - amount negative","negative","PASSED","minimun amount allowed: 0","{""response"": {""response_code"": ""068"", ""response_desc"": ""minimun amount allowed: 0""}, ""rrn"": ""835965682206"", ""stan"": ""292244""}","211","200","payment","bank1"
"TC068","cas","Payment - amount as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""333265367592"", ""stan"": ""080949""}","1619","200","payment","bank1"
"TC069","cas","Payment - amount non-numeric","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","200","","payment","bank1"
"TC070","cas","Payment - amount exceeds per-txn limit (very large)","negative","PASSED","Transaction Amount Exceed to daily transaction limit","{""response"": {""response_code"": ""02"", ""response_desc"": ""Transaction Amount Exceed to daily transaction limit""}, ""rrn"": ""193849194095"", ""stan"": ""511438""}","1105","200","payment","bank1"
"TC071","cas","Payment - amount with >2 decimal places","negative","PASSED","numeric value out of bounds (<12 digits>.<2 digits> expected)","{""response"": {""response_code"": ""068"", ""response_desc"": ""numeric value out of bounds (<12 digits>.<2 digits> expected)""}, ""rrn"": ""903069076692"", ""stan"": ""132220""}","249","200","payment","bank1"
"TC072","cas","Payment - fee missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""907342730553"", ""stan"": ""596213""}","1684","200","payment","bank1"
"TC073","cas","Payment - fee negative","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""739017489003"", ""stan"": ""196647""}","1392","200","payment","bank1"
"TC074","cas","Payment - fee as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""956037305467"", ""stan"": ""675473""}","1864","200","payment","bank1"
"TC075","cas","Payment - receiver_participant_code missing","negative","PASSED","receiver_participant_code must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_participant_code must not be null""}, ""rrn"": ""536254443665"", ""stan"": ""732058""}","165","200","payment","bank1"
"TC076","cas","Payment - receiver_participant_code empty","negative","PASSED","receiverParticipantCode must be alpha-numeric,receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode minSize(8),receiverParticipantCode must be alpha-numeric""}, ""rrn"": ""260469902352"", ""stan"": ""794301""}","233","200","payment","bank1"
"TC077","cas","Payment - receiver_participant_code invalid BIC","negative","PASSED","receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode minSize(8)""}, ""rrn"": ""867270136225"", ""stan"": ""456591""}","195","200","payment","bank1"
"TC078","cas","Payment - transaction_date missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""018947199881"", ""stan"": ""602929""}","1732","200","payment","bank1"
"TC079","cas","Payment - transaction_date empty","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""050210763165"", ""stan"": ""242228""}","1448","200","payment","bank1"
"TC080","cas","Payment - transaction_date wrong format (dd-mm-yyyy)","negative","PASSED","invalid transactionDate, acceptable-pattern : yyyy-mm-dd","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid transactionDate, acceptable-pattern : yyyy-mm-dd""}, ""rrn"": ""379926266565"", ""stan"": ""227719""}","207","200","payment","bank1"
"TC081","cas","Payment - transaction_date invalid calendar date","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""616423982528"", ""stan"": ""565845""}","1424","200","payment","bank1"
"TC082","cas","Payment - transaction_time missing","negative","PASSED","transaction_time must not be null,Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""transaction_time must not be null,Please provide transactionTime""}, ""rrn"": ""992198381427"", ""stan"": ""744264""}","266","200","payment","bank1"
"TC083","cas","Payment - transaction_time empty","negative","PASSED","Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide transactionTime""}, ""rrn"": ""092014801631"", ""stan"": ""336419""}","163","200","payment","bank1"
"TC084","cas","Payment - transaction_time wrong format (with colons)","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""730036886430"", ""stan"": ""190084""}","1559","200","payment","bank1"
"TC085","cas","Payment - transaction_time invalid value","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""771961455811"", ""stan"": ""332116""}","1630","200","payment","bank1"
"TC086","cas","Payment - narration missing","negative","PASSED","Please provide narration,narration must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""narration must not be null,Please provide narration""}, ""rrn"": ""630740576097"", ""stan"": ""245804""}","199","200","payment","bank1"
"TC087","cas","Payment - narration empty","negative","PASSED","Please provide narration","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide narration""}, ""rrn"": ""338989852293"", ""stan"": ""191393""}","197","200","payment","bank1"
"TC088","cas","Payment - narration special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""672567865078"", ""stan"": ""455441""}","1502","200","payment","bank1"
"TC089","cas","Payment - payment_purpose missing","negative","PASSED","Please provide paymentPurpose,payment_purpose must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide paymentPurpose,payment_purpose must not be null""}, ""rrn"": ""353084198801"", ""stan"": ""887753""}","219","200","payment","bank1"
"TC090","cas","Payment - payment_purpose empty","negative","PASSED","Please provide paymentPurpose,payment_purpose_code must be 3 digits,paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide paymentPurpose,payment_purpose_code must be 3 digits,paymentPurpose: Only numeric value allowed""}, ""rrn"": ""706522113232"", ""stan"": ""564427""}","171","200","payment","bank1"
"TC091","cas","Payment - payment_purpose invalid code","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""137416800881"", ""stan"": ""753878""}","1591","200","payment","bank1"
"TC092","cas","Payment - payment_purpose non-numeric","negative","PASSED","paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""paymentPurpose: Only numeric value allowed""}, ""rrn"": ""702148682294"", ""stan"": ""630701""}","194","200","payment","bank1"
"TC093","cas","Payment - Null value in mandatory field (sender_name)","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderName,sender_name must not be null""}, ""rrn"": ""640851295153"", ""stan"": ""870551""}","201","200","payment","bank1"
"TC094","cas","Payment - Unknown/extra field added","positive","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""819658045378"", ""stan"": ""543180""}","1516","200","payment","bank1"
"TC095","cas","Payment - Insufficient balance","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""571651188540"", ""stan"": ""124208""}","1747","200","payment","bank1"
"TC096","cas","Payment - Beneficiary account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""088307287170"", ""stan"": ""095763""}","1631","200","payment","bank1"
"TC097","cas","Payment - Sender account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""332372611221"", ""stan"": ""008655""}","499","200","payment","bank1"
"TC098","cas","Payment - Sender account closed","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""419254484054"", ""stan"": ""315023""}","608","200","payment","bank1"
"TC099","cas","Payment - Beneficiary blocked account","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""926590921081"", ""stan"": ""121043""}","1529","200","payment","bank1"
"TC102","cas","Payment - Duplicate transaction (same rrn re-sent)","negative","FAILED","Duplicate Transaction","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""000000999001"", ""stan"": ""108497""}","1601","200","payment","bank1"
"TC104","cas","Payment - Host link down","negative","FAILED","Timeout","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits,iban must be alpha-numeric""}, ""rrn"": ""435335505370"", ""stan"": ""993329""}","226","200","payment","bank1"
"TC106","cas","Payment - Missing Authorization header","negative","PASSED","","{""raw"": """"}","17","403","payment1","bank1"
"TC107","cas","One-Step Registration - Baseline valid registration (MALE, MOBILE alias, active, default)","positive","PASSED","SUCCESS","{""response"": {""response_code"": ""00"", ""one-step-customers"": {""recordId"": ""516519"", ""uid"": {""type"": ""CNIC"", ""value"": ""4240528986655""}, ""gender"": ""MALE"", ""documentType"": ""CNIC"", ""documentNumber"": ""4240528986655"", ""surname"": ""faizulamin"", ""nickName"": ""faizulamin"", ""name"": ""faizulamin"", ""aliases_wrapper"": [{""recordId"": ""482505"", ""type"": ""MOBILE"", ""accounts_wrapper"": [{""recordId"": ""385189"", ""isDefault"": ""true"", ""servicer"": {""memberId"": ""DUIBPKKA""}, ""currency"": ""PKR"", ""id"": {""iban"": ""PK15BPHL0196219500034815""}, ""type"": ""DFLT"", ""closingDate"": ""2031-06-15"", ""openingDate"": ""2026-06-15""}], ""value"": ""01107450225"", ""startDate"": ""2026-06-15"", ""expirationDate"": ""2031-06-15"", ""status"": ""active""}], ""birthDate"": ""2002-06-08"", ""status"": ""active""}, ""response_desc"": ""SUCCESS""}, ""stan"": ""067736"", ""rrn"": ""345985640327""}","475","200","onestep","bank1"
"TC108","cas","One-Step Registration - Gender FEMA (female)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""038175173869"", ""stan"": ""564396""}","311","200","onestep","bank1"
"TC109","cas","One-Step Registration - Gender TRNS (transgender)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""902148877717"", ""stan"": ""835189""}","335","200","onestep","bank1"
"TC110","cas","One-Step Registration - Alias status suspended","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""518818308008"", ""stan"": ""237186""}","351","200","onestep","bank1"
"TC111","cas","One-Step Registration - Alias status inactive","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""174877353984"", ""stan"": ""452315""}","480","200","onestep","bank1"
"TC112","cas","One-Step Registration - Alias status deleted","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid alias-status, accepted values(active/inactive/suspended)""}, ""rrn"": ""671195468217"", ""stan"": ""218994""}","181","200","onestep","bank1"
"TC113","cas","One-Step Registration - Account isDefault = false","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""792910627240"", ""stan"": ""474378""}","309","200","onestep","bank1"
"TC114","cas","One-Step Registration - Alias type EMAIL","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""301478137951"", ""stan"": ""838504""}","368","200","onestep","bank1"
"TC115","cas","One-Step Registration - Alias type TXT (free text)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""308910883415"", ""stan"": ""050728""}","339","200","onestep","bank1"
"TC116","cas","One-Step Registration - Alias type CNIC (13 digits)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""501726772499"", ""stan"": ""444294""}","419","200","onestep","bank1"
"TC117","cas","One-Step Registration - Account type DFLT","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""292574196491"", ""stan"": ""321387""}","357","200","onestep","bank1"
"TC118","cas","One-Step Registration - Top-level startDate populated","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""890390025491"", ""stan"": ""642340""}","545","200","onestep","bank1"
"TC119","cas","One-Step Registration - Minimal payload (required fields only)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""350213571536"", ""stan"": ""793024""}","411","200","onestep","bank1"
"TC120","cas","One-Step Registration - Maximal payload (all optional fields populated)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""627290110417"", ""stan"": ""876483""}","705","200","onestep","bank1"
"TC121","cas","One-Step Registration - name 140 / surname 80 at max byte length","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""187319815610"", ""stan"": ""766435""}","403","200","onestep","bank1"
"TC122","cas","One-Step Registration - Multiple aliases (MOBILE + EMAIL)","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""548434135500"", ""stan"": ""286888""}","406","200","onestep","bank1"
"TC123","cas","One-Step Registration - Multiple accounts under one alias","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric,iban must be 24 digits""}, ""rrn"": ""352030415746"", ""stan"": ""071062""}","287","200","onestep","bank1"
"TC124","cas","One-Step Registration - Alternate valid birthDate + far-future expiration","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""015"", ""response_desc"": ""Duplicated UID""}, ""rrn"": ""511569116471"", ""stan"": ""413538""}","369","200","onestep","bank1"
